178,78,3.608
99,73,3.046
175,18,16.41
108,169,7.642
62,165,9.23
27,1,7.581
148,20,28.058
1,11,2.873
73,8,3.395
11,5,10.846
134,124,12.646
62,41,11.058
87,114,3.171
58,67,2.977
114,106,3.632
23,120,4.368
153,208,2.916
95,34,5.84
85,53,9.925
144,78,11.972
75,5,6.833
124,23,3.895
116,10,15.515
32,41,20.885
178,32,14.036
50,54,3.423
88,71,45.012
24,91,4.08
110,149,4.569
68,13,7.772
39,89,4.734
68,194,6.659
40,35,5.352
25,71,4.564
78,209,31.99
203,22,11.087
199,41,7.225
46,43,27.302
32,100,27.26
89,71,2.053
95,188,5.107
32,69,16.061
51,45,12.837
1,32,21.198
210,76,10.881
43,211,8.515
195,112,44.222
75,109,9.054
80,212,6.205
28,22,7.072
40,63,14.228
43,121,2.863
119,166,10.441
110,57,3.256
213,182,7.049
105,22,7.203
68,72,5.489
101,75,6.36
148,4,55.28
95,83,6.668
147,54,6.501
175,54,4.634
1,63,19.45
32,209,13.893
191,20,10.806
93,199,4.785
186,47,3.7
40,52,16.727
77,106,3.632
164,41,2.686
174,36,7.506
116,151,6.54
43,38,39.599
33,214,3.323
202,138,10.615
138,22,3.673
107,61,3.566
18,215,4.583
175,112,5.313
58,105,15.471
43,78,96.433
80,31,2.499
99,42,3.509
183,34,7.044
139,79,5.536
114,115,4.188
64,146,8.79
43,105,85.636
142,200,5.282
87,210,15.406
56,41,7.552
192,20,29.198
114,124,3.163
71,113,4.974
140,75,15.656
28,106,4.077
85,68,3.318
47,35,2.938
79,19,7.414
46,5,27.323
78,18,10.854
78,71,63.689
1,72,10.192
153,41,4.427
189,188,4.745
15,49,4.843
1,146,8.53
95,12,28.565
46,55,3.297
114,48,13.916
85,56,4.586
123,141,54.639
101,153,4.951
65,84,2.191
164,43,2.93
151,131,8.432
81,70,7.533
75,151,2.486
212,216,5.174
80,177,42.529
148,187,8.02
217,70,4.462
39,4,16.253
118,11,25.403
132,76,4.062
204,173,7.267
51,25,18.584
21,45,5.455
134,120,5.103
72,61,7.284
106,46,8.678
218,23,3.382
1,212,27.081
65,61,3.987
132,105,7.969
95,60,7.03
89,105,4.117
129,214,14.551
116,55,4.03
46,9,3.307
51,77,2.783
5,35,7.136
4,129,2.644
11,106,7.263
87,6,3.51
56,120,4.587
10,43,16.568
27,105,11.932
188,74,9.773
12,102,8.11
1,165,6.834
32,93,20.209
97,75,52.617
219,103,5.384
18,28,6.05
40,172,5.797
36,63,4.302
32,117,11.813
112,20,14.928
116,220,3.976
18,1,15.635
134,54,3.247
43,18,79.652
46,62,7.019
71,68,2.487
57,35,3.909
73,52,4.95
1,181,2.56
120,35,2.559
193,2,10.309
73,69,9.279
97,46,3.649
204,120,5.737
46,105,74.406
15,8,3.251
73,221,19.717
165,106,7.69
222,95,3.718
142,43,18.205
223,65,4.546
79,35,7.499
39,42,3.401
211,1,13.524
200,23,16.699
116,15,8.166
57,22,2.425
1,68,50.856
15,26,3.816
224,114,21.113
186,78,4.449
43,159,3.504
85,158,3.971
36,31,2.651
114,162,4.586
151,40,2.725
101,115,15.552
212,63,3.034
56,67,4.29
138,32,56.423
44,146,8.816
183,22,7.675
106,81,3.934
21,33,35.271
153,71,6.398
53,101,9.749
69,70,3.108
83,55,4.152
126,23,3.783
95,102,7.423
67,84,26.693
167,41,20.785
175,95,6.356
97,33,21.054
126,40,2.749
43,91,55.021
154,38,7.468
36,131,4.181
68,33,3.069
73,91,4.058
75,200,6.476
6,35,3.996
76,27,5.204
175,206,4.442
175,105,16.931
59,167,9.808
92,81,18.991
42,185,4.432
148,54,21.448
1,19,2.644
187,54,3.457
18,63,166.943
224,93,21.905
2,105,11.948
106,38,15.66
